ROI,Expected Value,Cost,Input Skins,Output Breakdown
122.34%,£5.75,£4.70,"[['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)]]",M4A1-S | Black Lotus (Battle-Scarred) @ 0.5075 (33.33%) → £8.00; USP-S | Jawbreaker (Battle-Scarred) @ 0.7250 (33.33%) → £4.75; Zeus x27 | Olympus (Battle-Scarred) @ 0.4857 (33.33%) → £4.50
122.34%,£5.75,£4.70,"[['MP7 | Just Smile (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['MP7 | Just Smile (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['MP7 | Just Smile (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['MP7 | Just Smile (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['MP7 | Just Smile (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['MP7 | Just Smile (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['MP7 | Just Smile (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['MP7 | Just Smile (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['MP7 | Just Smile (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['MP7 | Just Smile (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)]]",M4A1-S | Black Lotus (Battle-Scarred) @ 0.5075 (33.33%) → £8.00; USP-S | Jawbreaker (Battle-Scarred) @ 0.7250 (33.33%) → £4.75; Zeus x27 | Olympus (Battle-Scarred) @ 0.4857 (33.33%) → £4.50
122.34%,£5.75,£4.70,"[['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)], ['Five-SeveN | Hybrid (Battle-Scarred)', 'The Kilowatt Collection', 'Restricted', 0.725, np.float64(0.47)]]",M4A1-S | Black Lotus (Battle-Scarred) @ 0.5075 (33.33%) → £8.00; USP-S | Jawbreaker (Battle-Scarred) @ 0.7250 (33.33%) → £4.75; Zeus x27 | Olympus (Battle-Scarred) @ 0.4857 (33.33%) → £4.50
122.26%,£3.79,£3.10,"[['UMP-45 | Grand Prix (Field-Tested)', 'The Chroma 2 Collection', 'Restricted', 0.265, np.float64(0.31)], ['UMP-45 | Grand Prix (Field-Tested)', 'The Chroma 2 Collection', 'Restricted', 0.265, np.float64(0.31)], ['UMP-45 | Grand Prix (Field-Tested)', 'The Chroma 2 Collection', 'Restricted', 0.265, np.float64(0.31)], ['UMP-45 | Grand Prix (Field-Tested)', 'The Chroma 2 Collection', 'Restricted', 0.265, np.float64(0.31)], ['UMP-45 | Grand Prix (Field-Tested)', 'The Chroma 2 Collection', 'Restricted', 0.265, np.float64(0.31)], ['UMP-45 | Grand Prix (Field-Tested)', 'The Chroma 2 Collection', 'Restricted', 0.265, np.float64(0.31)], ['UMP-45 | Grand Prix (Field-Tested)', 'The Chroma 2 Collection', 'Restricted', 0.265, np.float64(0.31)], ['UMP-45 | Grand Prix (Field-Tested)', 'The Chroma 2 Collection', 'Restricted', 0.265, np.float64(0.31)], ['UMP-45 | Grand Prix (Field-Tested)', 'The Chroma 2 Collection', 'Restricted', 0.265, np.float64(0.31)], ['UMP-45 | Grand Prix (Field-Tested)', 'The Chroma 2 Collection', 'Restricted', 0.265, np.float64(0.31)]]",FAMAS | Djinn (Field-Tested) @ 0.2650 (33.33%) → £2.90; Five-SeveN | Monkey Business (Field-Tested) @ 0.3120 (33.33%) → £2.79; Galil AR | Eco (Field-Tested) @ 0.2988 (33.33%) → £5.68
121.96%,£4.15,£3.40,"[['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)]]",M4A4 | Desolate Space (Well-Worn) @ 0.4150 (33.33%) → £5.52; P2000 | Imperial Dragon (Field-Tested) @ 0.2614 (33.33%) → £3.29; SCAR-20 | Bloodsport (Field-Tested) @ 0.1867 (33.33%) → £3.63
121.96%,£4.15,£3.40,"[['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)]]",M4A4 | Desolate Space (Well-Worn) @ 0.4150 (33.33%) → £5.52; P2000 | Imperial Dragon (Field-Tested) @ 0.2614 (33.33%) → £3.29; SCAR-20 | Bloodsport (Field-Tested) @ 0.1867 (33.33%) → £3.63
121.96%,£4.15,£3.40,"[['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)]]",M4A4 | Desolate Space (Well-Worn) @ 0.4150 (33.33%) → £5.52; P2000 | Imperial Dragon (Field-Tested) @ 0.2614 (33.33%) → £3.29; SCAR-20 | Bloodsport (Field-Tested) @ 0.1867 (33.33%) → £3.63
121.96%,£4.15,£3.40,"[['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)]]",M4A4 | Desolate Space (Well-Worn) @ 0.4150 (33.33%) → £5.52; P2000 | Imperial Dragon (Field-Tested) @ 0.2614 (33.33%) → £3.29; SCAR-20 | Bloodsport (Field-Tested) @ 0.1867 (33.33%) → £3.63
121.96%,£4.15,£3.40,"[['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)], ['R8 Revolver | Reboot (Well-Worn)', 'The Gamma Collection', 'Restricted', 0.415, np.float64(0.34)]]",M4A4 | Desolate Space (Well-Worn) @ 0.4150 (33.33%) → £5.52; P2000 | Imperial Dragon (Field-Tested) @ 0.2614 (33.33%) → £3.29; SCAR-20 | Bloodsport (Field-Tested) @ 0.1867 (33.33%) → £3.63
121.69%,£17.52,£14.40,"[['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)]]",M4A1-S | Leaded Glass (Factory New) @ 0.0245 (33.33%) → £17.32; PP-Bizon | High Roller (Factory New) @ 0.0350 (33.33%) → £17.21; R8 Revolver | Llama Cannon (Factory New) @ 0.0535 (33.33%) → £18.04
121.69%,£17.52,£14.40,"[['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)]]",M4A1-S | Leaded Glass (Factory New) @ 0.0245 (33.33%) → £17.32; PP-Bizon | High Roller (Factory New) @ 0.0350 (33.33%) → £17.21; R8 Revolver | Llama Cannon (Factory New) @ 0.0535 (33.33%) → £18.04
121.69%,£17.52,£14.40,"[['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)]]",M4A1-S | Leaded Glass (Factory New) @ 0.0245 (33.33%) → £17.32; PP-Bizon | High Roller (Factory New) @ 0.0350 (33.33%) → £17.21; R8 Revolver | Llama Cannon (Factory New) @ 0.0535 (33.33%) → £18.04
121.69%,£17.52,£14.40,"[['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)]]",M4A1-S | Leaded Glass (Factory New) @ 0.0245 (33.33%) → £17.32; PP-Bizon | High Roller (Factory New) @ 0.0350 (33.33%) → £17.21; R8 Revolver | Llama Cannon (Factory New) @ 0.0535 (33.33%) → £18.04
121.69%,£17.52,£14.40,"[['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)], ['SG 553 | Phantom (Factory New)', 'The Spectrum 2 Collection', 'Restricted', 0.035, np.float64(1.44)]]",M4A1-S | Leaded Glass (Factory New) @ 0.0245 (33.33%) → £17.32; PP-Bizon | High Roller (Factory New) @ 0.0350 (33.33%) → £17.21; R8 Revolver | Llama Cannon (Factory New) @ 0.0535 (33.33%) → £18.04
121.11%,£5.81,£4.80,"[['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)]]",M4A1-S | Black Lotus (Field-Tested) @ 0.2905 (33.33%) → £7.24; USP-S | Jawbreaker (Well-Worn) @ 0.4150 (33.33%) → £4.80; Zeus x27 | Olympus (Field-Tested) @ 0.2780 (33.33%) → £5.40
121.11%,£5.81,£4.80,"[['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)]]",M4A1-S | Black Lotus (Field-Tested) @ 0.2905 (33.33%) → £7.24; USP-S | Jawbreaker (Well-Worn) @ 0.4150 (33.33%) → £4.80; Zeus x27 | Olympus (Field-Tested) @ 0.2780 (33.33%) → £5.40
121.11%,£5.81,£4.80,"[['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)], ['Five-SeveN | Hybrid (Well-Worn)', 'The Kilowatt Collection', 'Restricted', 0.415, np.float64(0.48)]]",M4A1-S | Black Lotus (Field-Tested) @ 0.2905 (33.33%) → £7.24; USP-S | Jawbreaker (Well-Worn) @ 0.4150 (33.33%) → £4.80; Zeus x27 | Olympus (Field-Tested) @ 0.2780 (33.33%) → £5.40
